Source,G,C,R,Vab,Prior,Truth,Explanation,Prior_Scaled,Truth_Scaled,Predicted_Probability,Std_Dev
Grid,0.04081632653061225,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.005859648811733665,0.6303792034695008
Grid,0.06122448979591836,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.005935073027339325,0.6045929950966378
Grid,0.08163265306122448,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.006501662096612163,0.5094990334679026
Grid,0.10204081632653064,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.008648370202413514,0.5260719082322209
Grid,0.12244897959183675,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.013690805595064992,0.6624485338403813
Grid,0.14285714285714285,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.022524302053121895,0.7721991678307578
Grid,0.16326530612244897,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.03614367362680754,0.8463553090643097
Grid,0.1836734693877551,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.055152450855782485,0.8960131077387058
Grid,0.20408163265306126,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.07935786632036909,0.9294805475314414
Grid,0.22448979591836735,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.1077019993500559,0.9521507058427899
Grid,0.24489795918367346,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.13852665112651524,0.9675457226856566
Grid,0.2653061224489796,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.170006678677136,0.9780074972869922
Grid,0.2857142857142857,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.20053520391755222,0.9851138729615725
Grid,0.30612244897959184,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.22893584174413578,0.9899360589078676
Grid,0.326530612244898,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.2545003827903014,0.9932039135077868
Grid,0.3469387755102041,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.2769170430578312,0.9954152143046249
Grid,0.3673469387755102,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.2961583876061326,0.9969092700697126
Grid,0.38775510204081637,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.31237328765798333,0.997917034494482
Grid,0.4081632653061225,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.3258017733071712,0.998595385674527
Grid,0.42857142857142855,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.3367156391555165,0.9990505988536226
Grid,0.4489795918367347,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.34538057263967364,0.9993543950474374
Grid,0.4693877551020408,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.3520338314693372,0.9995548724039007
Grid,0.4897959183673469,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.35687212450279365,0.9996839006688303
Grid,0.5102040816326531,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.3600456662393254,0.9997620581648056
Grid,0.5306122448979592,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.3616556462122733,0.9998018397562729
Grid,0.5510204081632654,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.3617533592511533,0.9998096139363709
Grid,0.5714285714285715,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.360339981019033,0.9997866230994177
Grid,0.5918367346938777,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.35736652177120504,0.9997291780219619
Grid,0.6122448979591838,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.3527339434863541,0.9996280757002683
Grid,0.6326530612244898,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.3462938755392087,0.9994671518179394
Grid,0.653061224489796,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.3378509063552937,0.9992207485492707
Grid,0.6734693877551021,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.3271681579321779,0.9988497167461942
Grid,0.6938775510204083,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.31397884712754537,0.9982953562431941
Grid,0.7142857142857144,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.2980078124786349,0.9974703990394367
Grid,0.7346938775510206,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.27900833796844143,0.9962457150343426
Grid,0.7551020408163266,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.25682034182206487,0.994430805200398
Grid,0.7755102040816327,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.23145448934820753,0.9917452409099471
Grid,0.7959183673469389,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.20320009360868604,0.9877768354110336
Grid,0.816326530612245,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.17273911639879955,0.9819201674469534
Grid,0.8367346938775512,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.1412231884208736,0.9732854636176683
Grid,0.8571428571428572,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.11024478293584784,0.9605614080491512
Grid,0.8775510204081634,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.08163492311196112,0.9418032324705973
Grid,0.8979591836734694,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.05708323992389303,0.9140933922269748
Grid,0.9183673469387754,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.037699653537312826,0.8729770181213954
Grid,0.9387755102040817,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.023735451826545857,0.8115266933463934
Grid,0.959183673469388,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.01463957623782093,0.7192936690398665
Grid,0.979591836734694,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.009468704961163692,0.5880875019458867
Grid,1.0,0.0,0.06122448979591837,0.4086272711092749,0,,,-0.4054651081081643,,0.007675188987960603,0.48982199319735087
Grid,0.0,0.0,0.0816326530612245,0.4086272711092749,0,,,-0.4054651081081643,,0.00669285092486689,1.000001706703266e-05
Grid,0.020408163265306124,0.0,0.0816326530612245,0.4086272711092749,0,,,-0.4054651081081643,,0.0062395960394390085,0.5402236658442502
Grid,0.04081632653061225,0.0,0.0816326530612245,0.4086272711092749,0,,,-0.4054651081081643,,0.00607023641919469,0.6345084172085584
Grid,0.06122448979591836,0.0,0.0816326530612245,0.4086272711092749,0,,,-0.4054651081081643,,0.0061309825198969815,0.60143857295247
Grid,0.08163265306122448,0.0,0.0816326530612245,0.4086272711092749,0,,,-0.4054651081081643,,0.006446217999320157,0.3992281495898097
