d,Method,random_seed,epsilonX,epsilonEI,i,EI,y,y*,R,t (s),m (MB)
2,exactBO,4,1e-05,0.01,4,0.20491986201896017,-1.4344758799118944,-1.9101873427908376,4.021325962338317,2.418046,nan
2,exactBO,4,1e-05,0.01,5,0.09612734875035811,-1.693067274133103,-1.9101873427908376,5.055691539223151,5.703234,nan
2,exactBO,4,1e-05,0.01,6,0.21128225201887146,-1.9027033027146438,-1.9101873427908376,6.103871682130856,5.888331,nan
2,exactBO,4,1e-05,0.01,7,0.1036084730282513,0.930721261386015,-1.9101873427908376,8.937296246231515,5.878416,nan
2,exactBO,4,1e-05,0.01,8,0.06801671400925935,2.189705854346492,-1.9101873427908376,13.029705403292649,7.78587,nan
2,exactBO,4,1e-05,0.01,9,0.028904278184148882,2.0011772012052966,-1.9101873427908376,16.93358590721259,17.630012,nan
2,exactBO,4,1e-05,0.01,10,0.012398935907821887,1.6211901506113096,-1.9101873427908376,20.457479360538542,21.817406,nan
2,exactBO,5,1e-05,0.01,1,0.10798437454294872,-0.9578266325082305,-1.9101873427908376,0.0,1.373197,nan
2,exactBO,5,1e-05,0.01,2,0.49689062810532236,0.6988951862685775,-1.9101873427908376,1.6567218187768078,1.420719,nan
2,exactBO,5,1e-05,0.01,3,0.16593704243760707,-0.31095735632747123,-1.9101873427908376,2.3035910949575666,5.383137,nan
2,exactBO,5,1e-05,0.01,4,0.27019852171815656,-1.616765042113177,-1.9101873427908376,4.2804063237724055,2.031397,nan
2,exactBO,5,1e-05,0.01,5,0.24516582292528688,-1.9095539157384729,-1.9101873427908376,5.451561818273589,6.696492,nan
2,exactBO,5,1e-05,0.01,6,0.042920822781392004,1.999938209432125,-1.9101873427908376,9.361053943444187,20.110923,nan
2,exactBO,5,1e-05,0.01,7,0.03162659751940915,-1.7947364497825902,-1.9101873427908376,9.475871409400071,26.086441,nan
2,exactBO,5,1e-05,0.01,8,0.03667953957976497,2.191889443915828,-1.9101873427908376,13.577314769054372,21.610143,nan
2,exactBO,5,1e-05,0.01,9,0.016624671402581295,-0.35250769943868576,-1.9101873427908376,15.13436098535416,28.405503,nan
2,exactBO,5,1e-05,0.01,10,0.012176644515028971,0.9685526503555453,-1.9101873427908376,18.012467551448175,32.393835,nan
2,exactBO,6,1e-05,0.01,1,0.10200443907086097,-1.3172255971900548,-1.9101873427908376,0.0,1.696759,nan
2,exactBO,6,1e-05,0.01,2,0.1915973759730792,-1.871187892521216,-1.9101873427908376,0.5539622953311611,1.292132,nan
2,exactBO,6,1e-05,0.01,3,0.40939494748397665,-1.3600947949684392,-1.9101873427908376,1.065055392883938,3.464691,nan
2,exactBO,6,1e-05,0.01,4,0.5082631922440857,-0.1927549231367971,-1.9101873427908376,2.743488362268357,2.842907,nan
2,exactBO,6,1e-05,0.01,5,0.0498775865465417,-1.1978812079938117,-1.9101873427908376,3.416795046795761,6.023021,nan
2,exactBO,6,1e-05,0.01,6,0.06524850769439541,2.1887993902770515,-1.9101873427908376,7.4767823295940286,4.804766,nan
2,exactBO,6,1e-05,0.01,7,0.041890603205243376,0.8048971685560469,-1.9101873427908376,10.152867390671291,7.591533,nan
2,exactBO,6,1e-05,0.01,8,0.027226158302516616,-1.9053239398551347,-1.9101873427908376,10.391819722008723,16.078465,nan
2,exactBO,6,1e-05,0.01,9,0.02111579373191491,0.9306709511606595,-1.9101873427908376,13.227814613024517,14.545201,nan
2,exactBO,6,1e-05,0.01,10,0.011313302330996894,1.933870170209736,-1.9101873427908376,17.067008723089387,25.590035,nan
